x,y
31,71666
26,73630
37,69618
57,70836
56,72843
53,70968
49,72382
58,70560
54,74199
35,58783
39,66889
55,72958
44,92496
51,94343
50,71711
36,85354
39,59909
38,70731
36,65256
61,62576
34,44798
38,79597
46,62244
41,91193
45,69840
51,71575
41,73478
60,70637
27,67491
43,61710
48,83614
46,70413
38,89591
39,63699
53,76135
51,78454
60,78890
26,75557
58,80602
25,68802
59,69661
36,68246
44,51536
56,74527
29,65591
29,90331
36,54921
64,51729
31,88812
27,57847
54,83126
50,68040
55,52516
43,77166
51,65625
62,62606
52,81353
56,83653
37,70812
52,51620
63,93250
31,39919
30,59016
63,87132
25,69789
64,62628
55,71532
32,69813
64,106126
36,57292
29,72832
54,73921
62,79560
58,79495
62,60714
29,90259
40,53380
42,81091
35,67500
59,72604
31,80769
44,77295
54,66301
57,82561
51,75268
61,74754
26,94004
31,53603
27,62762
32,46082
27,58502
36,78543
60,78570
42,65202
50,76366
27,62914
64,72397
47,57309
55,83644
59,76004
63,68951
52,68637
42,80047
39,76675
36,67521
49,74818
43,84973
60,77956
45,70632
53,69527
58,77283
29,66464
39,75298
29,78897
63,80223
50,88266
41,75696
28,96586
35,48400
29,82309
61,57610
42,62353
42,72879
26,83844
55,50783
49,74169
41,78699
58,66355
35,65354
40,69628
25,82883
35,59618
38,57665
53,66816
33,67288
52,81886
39,73123
51,65007
34,82998
64,70809
42,77096
44,77341
61,82474
44,86514
41,96614
25,69301
47,65870
34,56887
34,91060
37,65808
45,55713
48,63831
44,62949
55,74006
29,72020
41,51368
47,80146
35,72272
46,81125
46,73705
27,80268
34,83604
30,52790
51,79040
48,87763
57,55423
63,74944
59,84795
41,58757
32,71690
41,83784
36,60902
48,55223
62,80327
57,77618
62,48881
28,68460
41,85699
38,71647
65,65086
46,68579
59,73242
56,61980
56,64123
56,78947
41,72312
29,49268
45,64619
61,76397
57,75524
61,71561
56,76866
64,71161
60,82630
35,74284
39,75339
39,80393
36,77364
58,74113
41,83479
27,87795
38,90820
51,76024
30,67027
31,50462
38,75038
39,59090
29,74403
62,64352
64,81581
61,82905
51,72202
45,46989
44,78731
56,73573
37,80274
43,76251
28,84176
39,73149
38,57789
63,85854
37,70453
47,74508
38,79047
28,56671
56,87326
43,63919
46,58310
39,60959
41,58256
40,67155
50,69805
43,77093
28,64930
36,71625
51,82624
35,76690
54,92999
57,74086
46,69443
55,72461
54,74851
27,80826
42,86170
40,66473
50,73103
57,68995
25,83399
49,82077
61,60934
34,68915
30,75557
32,72961
50,63917
41,74471
65,75986
27,73894
29,70547
30,61054
32,66202
34,71359
56,61928
45,54570
45,76728
47,75027
54,68902
52,69695
36,61646
45,61112
32,67706
65,65689
63,84349
51,59340
29,71615
38,58442
43,71271
55,86256
42,92364
64,75726
41,77921
37,69831
52,44358
26,65574
46,64417
59,76819
55,52355
33,82563
42,77498
46,90997
28,69180
59,63053
27,67500
30,69238
63,54096
50,93740
36,59331
26,64065
34,95164
52,71589
29,95234
60,64014
53,76335
58,78917
52,72513
30,77896
39,72885
35,92867
44,69280
55,55049
31,77663
52,80953
31,71728
32,74286
31,73971
52,76607
45,72131
29,82008
36,74778
38,80605
43,73634
31,66623
44,66739
35,70036
49,75187
47,62891
41,52226
53,83378
41,77421
43,69766
41,75467
61,58668
46,66220
61,40390
29,70090
25,82411
48,70901
61,74745
38,43669
64,73457
32,65769
53,55712
36,71103
52,80644
62,84496
63,82864
39,68263
42,75431
32,68131
31,85168
43,65658
35,74947
45,50372
30,48848
50,67061
49,81807
40,67799
40,80819
50,65566
27,49095
44,79235
43,66403
49,57812
31,43686
41,69820
29,57279
55,58695
31,68627
60,54916
37,60619
63,79421
62,73685
27,79997
40,68553
56,62192
55,82317
26,49350
36,77692
38,82916
54,68184
58,76390
51,68509
45,83592
28,84921
32,74638
39,76104
42,56503
26,58789
63,80912
58,76069
43,71701
41,70868
51,64220
34,62296
35,74399
59,53144
57,67213
63,51365
57,72430
62,54786
51,66983
49,60662
49,86623
49,91979
32,75497
43,67648
28,70590
63,76305
62,68010
42,60314
44,78843
45,91941
57,76380
35,81392
62,67760
58,76816
42,71307
41,66677
45,59279
38,77684
30,68855
55,65262
36,68314
47,58083
59,80453
58,75285
28,77136
38,78053
47,58948
54,49485
43,53468
41,67189
28,65405
40,68611
51,93473
63,62040
54,78929
35,72370
32,62317
62,64578
40,51819
31,76259
55,82685
53,86342
40,71708
50,88144
31,77820
65,51768
63,71451
45,71431
38,77564
29,73170
50,66377
49,61126
45,74688
39,79137
49,82913
61,66380
50,76048
63,65835
37,81982
28,74850
48,56768
57,59019
30,73302
35,67720
39,58563
51,79037
64,74032
49,69399
56,56859
44,62071
62,82861
59,93951
49,81025
27,81520
44,75069
38,64607
39,85440
55,72944
64,66009
45,67252
64,77079
60,63568
27,63287
47,95448
38,50297
31,77427
45,65447
38,79182
29,76205
61,68103
40,56690
48,58335
59,70517
47,70375
60,74107
42,82542
42,58923
57,49799
43,64592
45,91560
53,80965
32,80418
62,90950
37,75851
61,70166
46,67077
61,83975
61,63628
29,80927
33,92350
57,44802
38,68142
49,71085
64,68960
33,62367
31,65963
48,64497
38,69888
58,72910
31,78389
31,70235
33,95904
41,68085
49,77837
51,57787
39,72898
26,70093
48,63087
56,59669
42,84070
30,83197
55,94464
28,74648
61,93747
31,73718
40,82061
34,90255
54,85988
57,72509
46,64182
31,67507
31,46774
39,86279
41,47094
61,80109
58,61027
32,87146
35,58983
46,54921
43,66868
44,65588
38,76350
26,90743
49,76040
35,64222
59,78834
33,80806
28,79571
46,77375
33,76113
45,71615
51,83183
29,84417
53,80316
53,84280
39,69544
34,72513
58,88718
42,48604
34,79080
41,59712
39,75062
57,63785
41,69383
52,52164
58,54943
44,50855
36,78520
26,59688
36,58473
38,89432
63,43729
40,75216
49,58500
58,80713
61,49479
31,58890
54,69947
47,78808
59,68452
59,84338
37,73121
34,73332
32,71620
61,75697
60,65190
34,70200
29,67444
51,69602
49,79370
31,70853
53,48122
63,61943
31,74353
34,71597
46,69226
40,74664
45,74386
31,70812
35,71369
46,57248
53,53486
60,84627
61,59466
27,60773
61,69029
60,84647
27,66646
60,62126
46,78357
41,60520
50,80779
61,56223
26,80439
31,74762
30,84513
34,62997
46,64266
61,64528
36,72430
36,76245
49,73917
26,53031
33,74269
55,80928
40,90339
42,54444
42,68529
51,67414
45,65534
48,88667
47,66027
37,79083
29,81035
35,58641
56,65722
35,66857
31,73346
26,87403
64,75349
56,78251
48,57943
59,75805
33,85615
26,80808
34,57211
31,53397
59,76015
33,70256
55,81064
30,76150
25,51198
37,67940
39,76149
26,74583
44,71889
37,72615
34,69064
25,40476
36,66522
35,55895
32,82548
54,68389
35,76813
51,90352
40,83911
32,71284
47,65647
31,84931
27,79010
63,76276
61,63677
53,58870
48,66148
64,74508
57,61361
39,89252
47,67995
50,70664
28,81271
64,61897
56,66988
64,77460
36,65732
29,91798
63,37839
51,68557
38,88379
33,62804
26,63394
34,61655
47,62461
58,79279
52,83564
50,61069
45,63929
38,68712
37,78145
51,49671
61,83792
56,87510
49,74151
51,63692
52,72926
28,69894
42,70412
58,64725
34,76389
59,52053
59,70959
36,83424
60,64717
31,34014
62,51498
55,67327
44,62179
43,83291
34,99675
27,78994
58,70551
55,67446
60,81954
28,74784
55,94927
49,68330
52,71923
64,49582
37,79406
51,68993
59,81160
46,66004
44,53817
32,65259
56,72160
39,90850
62,77057
59,74673
35,74203
49,69832
53,51658
27,73687
36,77949
36,67085
38,76641
55,75956
60,81782
58,65517
56,71079
34,75586
59,63109
34,64149
41,95791
26,69984
58,86229
55,81901
51,67673
41,74637
60,59841
37,73112
42,65822
45,72594
43,77832
38,90500
46,65920
38,42308
61,56807
30,70268
31,81570
59,62548
27,71701
46,66644
54,66615
47,68515
44,97024
60,79526
62,68546
25,85879
41,60592
61,60735
62,82632
63,87724
33,81898
54,74806
40,67455
34,73027
54,71604
37,63839
26,57062
51,69203
62,70857
30,55647
51,83544
60,86673
31,71634
60,53397
25,51089
44,80026
27,80018
29,70097
48,84009
53,77174
43,67434
47,42850
33,75850
48,60162
64,61884
30,80617
51,74739
61,78873
37,87368
37,80411
37,68477
61,75171
50,69223
45,68056
33,82424
43,59949
34,77264
32,82989
55,61261
45,76888
27,79572
54,42682
33,69743
43,67109
41,77072
39,68263
37,76059
53,86071
60,78867
38,54997
32,71459
37,68871
58,57425
62,77056
27,58677
53,42439
46,53850
60,73829
33,57479
41,81676
40,67552
48,63608
63,86915
26,77421
51,72270
63,52133
33,84692
56,83699
40,71596
44,82933
33,68984
45,75986
29,84098
47,70054
45,85230
52,79925
62,71204
61,60902
61,53796
57,75071
57,58277
53,75791
34,71008
52,76364
27,91310
45,90813
43,63578
32,78017
46,60524
60,76212
64,66278
53,47899
62,67414
50,64241
61,57152
61,56252
62,76813
45,78880
61,35307
46,53831
52,73053
49,66887
28,70108
48,73692
58,61347
55,82065
30,61938
62,68239
55,58839
34,65123
26,58056
62,71762
64,56834
35,59781
31,89750
38,89100
44,58770
32,56856
36,93657
44,85833
34,82473
39,56646
42,60537
60,74726
32,64815
33,83346
63,66888
34,85435
54,81715
61,78020
48,71721
39,88230
64,62070
41,67989
43,51185
48,78322
46,65361
41,67582
50,65859
60,55802
42,48109
59,80979
63,89357
60,80597
48,67478
44,72804
38,91389
54,72708
62,44305
49,78829
30,74965
33,76587
31,38535
55,53368
41,78206
26,70195
58,64912
35,77885
46,85029
41,50766
30,77225
28,94068
53,58887
52,80199
48,69610
54,82520
39,86347
54,67250
47,69973
52,73654
41,66576
57,76411
41,55025
58,64806
48,45548
28,60511
38,71612
58,74682
63,64171
41,82398
53,74785
59,75037
40,62493
32,67567
30,66842
31,84307
48,52284
51,59475
48,70498
50,58824
39,70913
28,73306
41,73419
63,89379
60,63214
43,92091
33,86232
53,70616
45,71066
29,82114
62,88106
47,38026
29,75060
26,65399
38,43771
45,78087
64,59176
33,74314
35,61941
27,59386
35,78336
36,69918
50,88648
39,81011
26,61108
52,76765
31,60904
27,70219
50,81909
28,65614
56,74072
59,74364
57,67577
30,59015
49,79235
35,81514
60,56881
65,71673
37,73260
37,77064
59,79952
37,61000
62,87083
50,81933
30,50351
54,65860
41,59660
55,64968
36,72178
32,79517
31,64182
51,66052
61,92118
63,65629
46,74128
44,47329
41,70564
45,55812
59,83565
59,69119
33,58536
64,68846
39,74210
46,63157
38,66349
64,80530
26,71510
49,59138
27,72625
30,65648
29,87011
48,78617
28,82044
34,82738
42,78788
50,61975
41,83302
35,57147
39,82492
63,66484
59,58130
51,81407
51,65046
38,67439
42,77492
61,63408
28,80644
57,84832
40,67656
42,84785
64,91688
42,78262
26,56116
43,77326
61,86833
50,70761
63,68626
55,95841
32,70146
50,73375
58,64500
52,72061
56,79606
49,67844
27,67440
41,76968
44,82433
51,73027
55,72201
29,81604
60,57089
26,87463
60,68515
47,71346
64,80623
34,66439
45,70937
59,84215
61,61163
59,64103
46,70394
28,94663
43,60170
34,60883
28,71241
36,90387
49,72211
27,56789
46,80661
53,84514
39,65862
26,64959
48,80375
30,67365
40,85686
47,65195
29,74335
62,58546
61,65668
51,88058
52,75693
60,67832
31,73023
32,69499
45,94853
61,65754
57,82755
60,76276
29,70724
41,95513
62,76663
62,63013
29,83621
42,62948
58,82979
50,68838
62,62788
37,61098
29,66039
44,76194
35,70711
64,54072
38,65072
31,87844
34,78420
41,86456
38,59598
35,78498
26,74263
34,53178
38,78068
56,76471
50,83247
57,71000
40,97095
54,72629
36,73568
25,50802
45,58945
38,62544
62,64980
43,90208
25,65367
34,61501
60,78228
28,61062
50,63218
61,75771
45,50695
55,80308
59,71647
36,64587
58,63356
41,62686
57,58930
48,69978
28,62043
49,71115
28,54585
51,95146
53,70572
32,89243
57,81622
45,100502
44,73110
49,85947
56,68767
55,39802
55,66194
58,64972
38,51600
62,82064
34,64888
45,91153
51,86612
43,76089
46,80332
30,94152
57,89561
42,73690
46,79736
40,87742
55,79783
39,70550
63,78027
60,86873
59,73135
60,101448
39,63485
29,70013
40,90928
54,74033
48,53734
36,84479
64,67288
55,67804
40,81190
64,71977
48,88159
46,80477
53,68300
32,67188
32,80129
52,85802
47,65404
30,46670
56,74510
38,53573
55,69032
38,60261
33,53139
54,80047
47,66123
45,86867
26,91990
53,75120
45,98454
27,78368
51,82905
56,72375
63,60526
32,71564
45,67598
54,74358
59,71880
63,89772
65,61298
55,64550
29,74794
47,73331
44,90414
48,74813
27,79084
27,68942
36,82636
44,76030
46,52916
39,78276
43,64859
47,69910
56,86732
53,68605
43,83964
64,81898
26,71512
48,78457
27,62507
39,92473
48,73120
42,72244
28,74817
36,75069
32,62699
59,81298
53,75501
62,57878
36,72420
62,62415
27,67365
46,65827
62,80576
64,56380
63,57899
31,73984
28,68450
32,80627
58,65302
61,65458
51,50609
56,80978
47,74375
51,67048
50,56799
27,87379
26,62994
64,46287
44,68846
28,65069
42,61119
46,55501
37,64252
28,76484
63,63574
62,85037
46,92717
57,51780
47,75234
57,71808
46,71888
41,77174
60,54887
60,96409
46,92012
46,54513
56,50077
39,55275
47,78215
35,61035
53,61887
41,59280
44,80413
41,65022
47,65342
29,71978
39,74445
31,50255
35,92242
65,80260
60,62300
64,83936
50,81305
54,87535
25,92413
57,84134
58,71150
51,68339
33,86589
51,50714
32,62655
32,81181
55,75764
55,98151
63,64968
44,66775
59,89379
50,67489
43,58929
35,66198
59,85470
52,65108
59,87293
56,68071
39,73391
36,46713
55,90235
63,55555
42,68210
33,83287
28,65839
64,42749
55,77731
30,70817
32,69895
53,49110
42,72852
46,61710
27,82274
36,92844
57,79137
38,63930
25,68410
56,63858
60,46761
59,70692
41,45519
58,73259
36,75113
49,53970
47,93232
43,42999
57,72976
42,77023
49,65639
27,58133
35,62601
62,58796
63,71800
42,68876
54,86741
29,64662
35,93492
35,78382
53,78337
42,81659
59,64936
44,59722
41,76098
34,82560
47,86053
32,83480
43,67057
33,52122
28,73051
28,72728
48,67456
52,73803
61,71408
28,66702
34,80307
42,50824
42,66199
44,59715
53,46333
41,56259
33,68894
48,61187
39,87535
31,62615
39,69386
63,65795
26,62129
26,75380
49,90289
30,79879
60,74750
32,63008
49,72984
44,60600
60,72370
52,82126
35,70130
54,79961
31,64806
30,63662
32,70092
45,68529
31,86856
63,59622
40,78983
55,66842
64,59475
54,68384
26,76608
56,57171
44,61477
41,66934
58,72615
41,53236
64,67387
38,71824
40,68318
53,73463
44,86083
34,64194
45,57448
34,63095
49,88868
25,65919
63,71987
38,59782
55,63601
31,93240
37,66074
47,71098
30,61014
25,53163
32,62247
60,70960
29,74329
51,77959
43,74286
41,69451
59,59600
40,64608
63,95638
45,76983
34,85887
33,73928
26,58739
57,73993
54,71047
65,71067
58,66179
26,68447
64,87682
47,69622
36,58708
44,65749
52,69544
43,84805
31,78555
62,75472
63,82910
45,45345
62,83499
55,66168
43,66575
50,60997
38,74863
63,73539
43,59548
42,72826
35,74861
62,73978
32,88867
58,50392
43,75526
57,69246
35,73933
59,71082
42,73380
46,69996
64,86442
45,84954
62,53202
33,49538
34,49683
55,61187
41,74206
38,104857
32,77817
52,66876
50,79224
60,75531
45,71438
46,66173
41,53428
63,68045
39,74423
32,78459
59,66385
41,75723
61,67061
33,66826
43,61989
27,68860
33,64146
36,67421
41,88006
26,79857
34,51865
59,70024
58,67958
33,70717
53,77020
64,69488
49,75582
49,78497
35,66841
34,71221
48,69126
54,82624
44,64594
39,73997
56,59538
33,87785
25,85995
53,73305
41,72203
64,62875
49,77683
32,44082
56,61114
40,79323
35,91530
63,55799
33,70567
30,81613
27,74102
39,68154
47,83680
51,72912
54,76243
37,80606
57,89046
61,69756
44,77882
37,93433
33,71748
44,77864
28,85909
63,87992
25,58033
25,79020
58,61677
52,87634
65,66961
37,95471
59,61976
51,45131
40,86169
41,59490
34,73756
51,78420
62,56575
28,75515
54,69257
44,81036
37,71204
53,84896
32,66821
47,74584
35,68368
40,86257
48,76323
36,96176
34,96271
65,71274
42,70020
48,74446
47,89687
33,70871
42,51439
31,82886
26,73647
44,89946
33,67797
58,76704
41,61751
32,74055
48,71985
52,86886
65,91196
31,55496
49,80109
50,63818
63,64921
63,59025
33,78524
54,77151
44,59487
33,89658
35,77820
42,54522
62,67419
58,39275
44,92322
43,64266
28,47325
41,54996
50,63379
45,81565
60,78563
27,60008
52,63198
55,87272
52,65572
42,68243
30,50854
65,53705
27,77309
61,66946
44,70134
59,75798
38,69161
36,57163
46,75548
58,71602
61,67998
60,71886
60,80667
43,85017
64,53779
51,89930
57,64525
42,57425
62,58955
53,81279
27,78317
36,60790
48,67064
43,59693
63,59616
25,70703
48,74004
58,60660
58,61272
44,77561
36,60043
26,68596
49,76057
52,76140
48,77582
50,83223
42,79668
45,80880
38,70777
51,84425
31,72835
29,60451
28,79770
35,67307
48,61772
36,77470
41,65185
64,55567
62,71439
49,88114
27,62289
38,69614
64,60098
27,63639
37,74188
42,60532
52,64334
28,80337
44,72690
55,60509
29,83769
35,80393
39,70806
38,66496
36,71409
39,82382
47,74175
55,71313
61,76415
30,65132
35,76866
28,76824
51,75504
49,72715
39,89671
28,67084
57,64052
38,66234
36,85220
26,82604
32,47478
43,77608
54,51711
48,80549
64,68576
42,75905
45,85649
26,83175
60,64802
49,71548
46,66359
42,82377
30,77839
38,69050
41,72314
45,67852
49,73272
65,57299
50,68200
31,82693
47,79245
32,61418
32,89871
54,53644
50,73734
44,62106
34,70250
46,73578
34,75407
63,76718
42,83574
48,78279
57,53287
58,73380
29,74130
39,58339
65,78606
47,65180
36,69051
51,105388
45,82728
27,91907
45,71337
64,74329
30,79120
40,77593
58,73545
40,92255
62,58601
59,53700
51,83338
55,63890
56,77259
52,58876
38,78469
34,74416
61,77908
35,43589
46,52898
34,77683
65,61441
57,88055
41,60687
28,85168
50,85508
42,78283
58,65688
61,74328
29,82309
37,72387
30,89707
59,63226
36,73514
65,78831
51,73501
28,69042
56,67561
62,81126
49,57385
59,71948
63,54095
50,61517
48,68955
64,78488
60,65388
53,51820
37,70653
50,61410
36,56337
62,81816
35,69383
35,71851
36,71285
54,73853
42,69665
35,91430
25,64993
45,72478
44,70239
55,66970
28,71177
44,72423
51,67238
31,64784
46,69394
34,73481
26,83611
44,59229
34,72754
29,75727
26,71059
65,76877
43,67150
45,81862
39,72200
53,65560
38,60370
37,76324
37,81319
63,64227
43,83542
30,82142
55,64337
40,52992
35,72513
44,60883
64,80909
47,79424
47,71692
39,69633
57,83443
60,79954
26,81045
62,81112
40,79250
47,58361
37,78466
41,70850
50,63683
59,72129
49,79028
50,83202
59,72135
59,66894
50,76069
29,65596
36,90199
50,75689
52,74670
60,62094
52,75340
40,74342
29,81681
28,90541
30,85264
34,75397
39,56687
54,95867
48,60350
42,68940
52,73672
58,86693
62,73048
29,84469
35,86536
44,77004
45,85980
61,53893
32,63020
58,59921
29,68966
27,78579
49,106978
51,94001
54,61161
39,78259
52,55928
41,68867
64,76514
44,86439
44,74794
49,73418
61,95473
58,67472
45,68922
26,62070
27,80407
51,77130
45,68891
33,56399
62,66591
42,61204
54,58881
50,76876
38,66298
25,77755
59,73932
54,79743
31,71956
55,81142
60,58538
58,81710
54,80203
39,76937
64,99487
35,70583
41,86906
42,74127
44,74957
64,89650
45,75501
55,77489
57,66301
52,72495
32,65147
32,69707
46,51296
56,54231
55,69463
41,61698
50,74356
55,64939
42,77064
44,89669
36,74375
25,73595
29,62078
34,57228
43,62114
31,57413
57,72412
43,74626
50,77609
37,69720
59,69261
35,66656
53,62586
26,76197
63,50352
42,74210
53,69946
33,77031
50,78408
54,94914
26,78102
34,62574
30,91155
45,50112
48,73365
30,82114
33,83398
53,54108
52,67407
25,71856
43,84221
42,55613
30,75406
46,65452
25,78683
57,61119
59,51813
46,66933
61,65780
63,69717
42,67209
35,54126
43,83151
65,68897
27,83951
33,73524
27,44827
56,84355
46,38194
52,81505
63,69738
39,73565
32,75857
34,56827
51,71411
26,74500
49,88697
47,62413
34,89758
31,73929
62,61403
45,73576
41,74306
27,90136
62,60573
58,81695
54,58967
64,76476
61,81886
29,65475
33,72033
29,59617
57,74472
37,86910
43,84150
59,49526
55,44486
35,82074
40,57511
44,79109
38,75016
33,77839
27,87571
62,80758
27,97983
30,59177
63,70389
56,70888
42,46318
48,64551
63,60017
41,68473
49,50314
41,73616
44,52543
30,54620
32,83536
33,76715
49,80732
50,75355
39,65460
31,51007
37,55049
41,80131
64,83698
43,78880
61,72702
40,72034
58,89418
26,80642
44,72457
51,67718
45,62975
36,71383
48,77313
43,71897
42,84544
41,58962
26,70768
54,80452
31,75391
30,83290
42,77881
63,61737
35,80652
28,71827
65,50041
39,76834
41,63817
39,87018
35,64197
63,62345
53,83108
48,69746
33,83087
63,68767
35,65714
33,72934
54,68679
63,66954
42,84087
60,67750
40,60996
52,84586
31,74590
63,78188
52,76202
29,59935
43,75196
48,64527
51,59930
42,61486
33,62388
55,74856
27,57154
61,75651
48,96595
30,79738
60,79858
61,73887
59,75189
63,86496
50,62717
51,84946
57,76777
55,71120
34,75169
29,63248
39,54384
51,69361
42,80877
49,58025
28,58663
60,50531
52,79550
34,68297
32,77231
35,56519
30,66491
53,54484
30,76410
62,68090
65,65366
35,66547
35,65426
49,59330
41,65274
60,63368
44,80170
46,80447
64,77725
41,63258
31,82147
29,57835
25,87238
27,57519
64,78655
58,71061
29,65562
38,62505
54,74346
60,69011
26,71193
35,72794
36,75081
26,62136
49,66396
40,71685
31,72048
64,89067
38,73704
26,81317
30,86810
47,65571
39,72814
45,81053
35,54473
44,55422
63,60776
59,65431
26,59768
53,90589
36,59600
58,70163
58,84802
40,86100
63,80069
57,77199
59,66403
26,80179
32,76006
36,83391
30,73760
52,76776
42,81832
58,92094
34,81310
62,70550
32,86354
64,87382
51,60759
29,69318
48,66131
45,77864
29,69378
46,61831
55,45999
28,63684
61,54166
45,54404
55,80888
51,72079
51,102240
30,55685
57,77752
46,59034
60,72961
47,74613
26,56450
62,79332
49,68909
46,71365
36,78773
52,84581
56,60433
42,66186
38,84052
26,69618
27,87235
57,76829
64,71592
54,79017
37,78500
54,71731
39,85669
62,68838
36,51842
46,65368
61,97600
55,73840
65,83020
64,65328
31,58911
35,80181
60,69315
56,38396
32,77065
55,75909
57,83684
38,86761
38,58774
48,49540
43,64966
28,55847
26,86538
62,87726
52,60951
31,85628
63,70549
41,57702
29,65192
37,63794
36,54424
54,55410
40,81981
51,48982
30,94032
35,61883
44,77267
46,57743
51,78652
51,62612
29,83522
32,65549
26,75616
25,75400
48,52725
55,63022
43,89167
44,80553
44,49395
48,45249
25,71471
60,79323
52,59778
29,79243
26,71196
65,71087
43,94791
34,64005
63,71907
54,54849
55,81342
51,56615
29,80778
64,74373
50,71970
29,86859
29,67544
54,67656
31,61926
57,61803
25,65940
42,84184
27,82582
25,65117
42,83244
34,76844
55,64102
49,69149
55,62965
64,73416
40,72083
54,71591
32,50974
46,84047
26,62598
31,83963
45,84109
52,75230
38,73831
56,57739
45,88576
42,72226
43,58558
33,81154
58,69468
56,88606
31,59632
28,66381
61,41642
38,82930
53,90057
36,63980
58,59674
56,72405
52,58197
29,71294
40,65021
59,72189
33,65333
36,64993
39,51307
28,64255
51,59887
37,61573
33,84811
29,52640
54,50864
50,77798
42,104433
38,64493
29,67128
43,77104
61,73794
40,67161
29,57942
38,83807
31,70449
32,71333
58,79470
44,61752
37,69858
45,52840
42,67812
30,62671
38,79486
33,83777
48,83514
64,70556
31,64795
29,76802
37,73814
37,63149
48,77290
49,73683
64,58245
30,73945
25,55402
35,64332
49,74665
31,72793
39,69359
49,84947
40,78704
38,73748
49,86979
35,85911
35,58380
41,74628
58,73039
52,82709
29,75429
64,83431
36,72156
50,68262
49,74397
52,75553
52,66400
28,70631
47,78894
28,70892
42,67074
42,59735
58,74972
42,61278
38,68990
40,73624
45,62312
47,69733
40,71278
64,60162
25,72871
30,59051
35,43332
48,57594
63,59654
33,52960
29,66204
41,61333
53,60028
39,60747
59,66017
27,51848
38,64416
38,66025
59,68085
31,81164
51,82489
58,70076
25,84044
28,81604
29,68907
52,68425
34,92785
38,89205
64,60614
28,68984
51,70778
44,81251
28,81009
41,75321
41,84179
31,80817
56,70098
30,77134
39,71848
30,67891
65,70786
32,67312
44,77761
57,61297
36,90933
51,57161
28,81515
42,48283
58,63801
28,77570
46,65539
39,62553
37,84220
29,68124
32,83822
57,85859
35,79508
57,66467
45,71266
51,64420
27,83946
51,64596
37,89031
50,88827
42,56296
60,81232
29,85347
58,61090
46,70518
36,76575
43,64470
50,74754
39,79294
46,65664
48,57197
52,74378
63,46367
42,63205
49,77044
55,63977
62,77420
43,72152
48,54713
34,76995
41,50031
26,70155
28,64134
26,70106
35,73354
46,49977
45,69260
26,46481
58,62690
47,65289
45,86124
44,96706
62,68810
28,44648
47,75401
57,78098
56,55208
46,67842
50,54617
48,67042
60,60921
55,67708
43,81587
57,59906
56,85028
45,69622
30,82053
51,68666
50,62109
64,69958
39,80050
38,70781
64,83136
53,56799
53,59626
64,75096
43,59683
48,64775
57,71706
28,64304
49,44410
44,76713
50,85729
25,74304
30,80051
38,65238
29,81627
26,74599
54,75338
32,103212
32,66410
50,77709
53,60049
35,71930
50,79725
53,76817
47,92423
34,61421
26,67805
64,49509
49,84212
49,58957
30,84275
32,82023
46,61644
28,75558
36,60226
48,54602
46,82075
58,74839
37,81491
41,61803
59,69973
27,62154
45,65063
51,80720
50,69073
39,55936
58,90447
35,58654
52,77294
56,64480
60,56611
41,64103
25,54441
65,82757
40,75424
48,82493
38,84162
25,81818
40,75577
27,73210
31,73430
38,71444
42,69308
61,71273
25,65665
62,76170
50,66751
44,82698
33,75958
54,57965
38,83126
33,85198
52,60351
31,65708
29,67301
49,56637
49,81118
26,77879
36,93492
39,75264
28,74480
33,75528
48,45814
37,81832
47,57843
39,75209
34,54001
30,84756
34,70136
32,88760
46,69688
55,67853
29,62789
56,59206
33,64502
29,71816
56,70935
44,76337
34,52293
46,64069
33,97285
58,71829
50,73036
50,73307
25,71607
46,71396
44,60949
40,52987
64,64713
43,76030
33,57142
50,82708
28,69948
36,76694
61,79418
57,72688
36,72206
29,71371
48,80159
42,85674
60,72178
45,51197
58,51948
43,68269
65,76872
32,77930
58,91503
53,47916
38,93569
57,52210
65,85846
62,52777
43,68079
34,57773
44,63346
47,66857
30,69967
57,35203
54,59298
38,87022
31,51914
35,66919
50,69735
35,65485
38,86428
46,77465
49,77861
61,89869
25,71938
33,91130
29,75397
60,69529
37,58765
31,74257
40,81828
28,51615
39,89388
32,68915
41,68145
58,63063
49,80950
63,75511
25,84006
38,68146
46,46356
33,56458
26,76177
55,72135
27,63388
56,70513
65,57256
63,59290
38,75086
34,65003
38,72952
28,54349
64,69269
25,81016
29,85092
51,72335
43,73484
42,76542
54,60619
61,57252
51,78872
54,63778
38,65482
27,63567
25,87968
30,67860
52,75102
43,80752
43,81962
32,73682
40,85613
55,71761
44,64593
35,64330
36,64550
34,63660
63,51094
30,84034
61,74627
61,66052
63,83070
44,62956
29,62359
49,74872
49,71547
27,67164
60,77613
55,72036
53,72305
40,68158
62,62040
32,65348
42,69740
39,71657
63,61786
54,80260
59,66594
52,63835
49,81969
57,64378
63,51917
43,84909
35,91491
60,60973
36,70892
38,59900
41,61991
49,76523
29,69971
38,63787
60,66564
52,69606
50,70672
42,67028
25,81851
54,69121
50,86078
38,64646
64,73813
60,75551
40,67370
43,82547
49,64533
43,69482
60,84509
62,73694
30,85124
57,63492
57,51501
32,75503
43,91021
65,84856
36,82999
39,62302
27,60946
47,56647
49,68916
38,75307
59,75742
49,59195
54,74777
47,66224
34,75371
44,82949
39,72133
37,55810
61,58415
27,63772
63,77019
35,53204
30,85415
56,68869
47,67692
29,53213
38,57467
25,83529
30,56121
