x,y
37,77873
60,93388
63,94406
44,73478
64,91031
48,112991
45,92314
37,81504
42,78122
63,106851
53,89254
40,91271
65,81249
49,94004
49,96826
34,97407
52,91152
56,75577
42,112848
64,92791
44,90689
27,102858
47,111522
64,104000
51,99852
43,85738
28,99847
54,90305
56,92916
42,95459
52,104784
63,95812
51,91084
49,92898
25,89713
32,92363
53,101254
60,113197
33,92462
51,97745
36,83237
29,97105
33,90843
48,95122
52,100554
64,102938
25,108399
52,93579
34,100329
51,102939
63,107645
39,84232
62,82254
33,113241
37,111413
29,86640
26,109982
53,70403
60,63261
57,99356
41,95848
51,91784
63,121292
47,97210
51,101100
40,101591
32,104916
42,110308
27,88751
40,86452
33,78162
45,105175
54,123963
50,70928
36,95335
47,79254
60,74830
38,103223
27,83350
57,101758
35,90027
33,97531
45,113031
39,101655
61,87436
51,98484
45,90971
50,99943
36,108663
60,85926
39,83779
63,94868
36,113211
46,93494
59,99055
61,83659
32,81081
27,94899
49,78159
48,95669
31,104179
61,93883
64,93064
64,107685
43,112242
55,84165
62,93625
50,105275
41,76463
52,103919
41,98940
55,94476
63,84682
31,88382
48,92829
45,107190
57,86978
63,86530
46,95030
54,82960
41,95028
45,98180
41,106943
31,92409
42,97577
36,99787
63,96564
53,90422
32,90003
65,93167
42,81329
41,91651
31,103180
64,96923
28,88321
49,103032
52,83841
51,91308
45,83764
46,96857
58,75416
45,92084
48,90877
32,97423
29,93696
43,119446
45,82540
52,105380
29,105221
27,99590
65,74385
39,83191
51,90369
57,102862
32,103529
27,97532
48,95256
44,101692
41,76901
36,91942
60,79200
53,109979
40,86119
41,104296
58,103391
45,122580
32,115490
59,87832
40,86202
38,97145
54,101575
60,89778
32,115457
59,91035
33,94983
56,106594
51,92819
46,86197
40,86493
64,102814
47,93926
37,84034
58,75204
61,97932
56,103745
44,112546
61,89840
53,102045
53,84327
59,136759
36,109131
44,86540
38,96331
55,80891
27,97502
60,109467
47,96769
64,91566
63,101079
52,97348
65,100454
54,100314
30,96203
47,95831
53,69673
37,97490
56,98267
37,111403
29,91831
65,118981
31,79265
55,105122
32,107407
47,93900
51,101044
38,103728
43,114167
54,86621
56,95936
46,103070
40,93282
30,104979
63,101050
41,120633
50,104896
57,98087
32,98074
32,82710
60,122986
28,104967
33,83770
61,66462
59,107503
65,81050
57,74786
56,98434
60,110735
56,95453
55,103746
54,119921
53,111215
43,96480
29,91361
46,96153
36,116767
45,109729
63,116755
65,119600
57,83119
49,77094
57,92183
37,99007
48,114091
47,88413
61,99243
58,101011
34,90923
41,90602
48,120516
53,87593
42,98900
55,89721
62,84302
27,100677
57,103446
51,100864
40,110007
61,72387
31,83057
40,94908
36,87695
35,75974
46,98803
26,101769
46,74846
62,103908
59,81055
43,98288
38,98115
38,98514
28,89881
40,101831
57,85423
33,107904
57,89683
42,102184
53,81865
62,115860
58,79532
33,96304
63,88780
42,101304
64,87992
47,105263
56,112090
54,98715
47,105302
49,101966
41,102970
41,109513
60,113121
57,99450
61,104360
41,106354
60,97145
60,101684
35,122094
51,110201
36,76936
37,108876
63,115633
27,94502
35,85412
57,86583
46,100442
52,95192
39,104206
57,99340
34,77946
39,95977
43,92168
29,95051
60,108774
54,93311
34,82553
50,84145
63,96273
59,92529
29,106952
59,93464
54,92392
35,116507
56,94497
35,87085
60,98962
29,92379
27,82556
28,106540
40,91096
65,90876
35,106605
30,88810
32,101447
38,109224
33,87985
59,98381
47,110170
30,104926
60,83445
39,89085
36,125275
65,106140
53,96808
56,102191
52,112957
49,103470
63,93515
48,87285
44,103724
43,108964
49,105600
36,111059
28,107901
33,108622
61,98343
53,104868
52,107356
57,94598
57,88692
62,108439
61,102050
58,86156
60,89196
28,93077
28,98364
33,80362
42,95265
42,96137
56,126651
48,103604
34,111392
42,122578
31,90468
45,104638
45,85969
39,106041
36,94385
50,99035
45,83948
36,99068
45,86708
63,101584
62,99625
54,99157
47,87376
58,99382
64,102715
44,92529
35,100723
26,92909
48,97778
27,97296
49,95921
26,84981
55,89387
48,124498
31,104528
45,107821
34,92999
42,109007
46,96285
49,90977
64,72578
26,101687
62,87899
51,109139
49,115745
28,107537
43,87545
63,92865
32,79176
37,101190
63,85768
39,100908
26,104517
39,112818
38,89299
40,105772
46,91168
26,91565
47,101768
32,92790
35,109856
61,101389
31,93708
41,98167
58,101152
54,96748
25,103895
60,85842
61,96278
45,89392
26,125445
44,117342
46,98809
28,92423
38,92291
51,89774
51,95743
63,79319
35,78360
35,105739
54,86520
46,99210
32,95221
55,98575
42,111042
53,91850
45,100554
46,97130
44,95088
57,101202
45,105986
46,66521
29,110461
36,85748
49,91957
65,127498
34,103741
42,89422
43,107810
62,88348
39,101852
26,89896
45,100694
47,90214
26,88941
33,102388
61,116327
52,92502
38,96268
31,102590
42,99069
27,98111
31,109567
31,83888
35,102057
32,96402
41,87456
51,81893
36,91347
64,58002
35,117136
59,81202
31,104033
54,92342
32,96892
33,96623
45,98432
41,88113
29,98547
30,100238
30,103584
60,98172
48,103992
45,97170
44,97592
58,106214
59,78369
43,103365
53,108458
61,96505
36,92109
53,99291
61,81030
50,105121
38,84798
53,94204
53,116194
53,103697
44,90320
33,114453
28,111762
61,104263
64,86338
51,96774
38,114509
52,88031
53,106718
63,109373
44,82840
52,77914
58,94668
41,104038
60,92414
37,117168
41,86483
31,83614
26,108088
29,98658
35,84587
29,83668
58,112747
33,95501
52,98920
26,87211
50,104209
28,93415
55,103588
29,85425
45,95532
52,90096
63,95529
42,94843
27,90396
33,79389
33,97449
54,114777
58,113489
62,105103
31,95917
29,100787
46,89774
40,114882
29,83507
48,80013
61,100611
50,114409
42,103187
26,119651
28,103642
52,95149
56,96072
26,103764
50,102206
55,100039
43,96538
59,97187
38,96468
41,98567
47,89173
33,91603
62,113590
64,89173
35,104474
35,114708
55,96264
54,117228
29,93801
47,101455
61,94087
33,102996
44,87132
43,88467
39,93783
63,97401
36,94913
30,100195
26,75999
50,74728
41,81105
57,97355
63,110443
62,104867
26,98760
41,100481
30,99520
46,88271
65,98744
54,108357
31,112446
59,96367
63,103058
43,102664
49,91433
28,89968
55,93651
42,90963
27,106413
56,112816
63,86767
54,92465
31,97902
44,86238
46,95567
30,119327
35,78543
58,71275
50,97319
38,110479
44,90176
45,107104
53,92838
58,101626
37,83995
62,94328
62,98281
41,105255
32,99126
41,104416
39,95826
46,104991
44,100281
59,87085
47,85851
32,77026
32,106921
54,93120
28,109550
34,88808
50,100063
36,102374
38,94092
60,94256
52,98939
62,100871
44,116313
27,67199
59,82017
54,94773
39,110424
34,89281
44,101058
58,99110
29,69383
49,88917
45,93651
59,100249
29,103872
34,89605
45,107034
49,97430
28,97069
64,96748
58,97530
51,103935
31,96511
46,88393
52,108566
53,85593
33,107611
55,96279
44,91275
61,108456
41,96776
64,96834
57,105206
52,91752
57,87819
34,88721
40,90600
57,100082
48,91875
42,98400
34,103054
37,104749
64,83376
49,84103
51,113235
44,98274
34,93996
60,111850
49,94493
56,99442
39,96077
31,97696
48,97821
54,68404
51,90017
36,73827
26,107133
26,87713
31,110528
38,90559
30,100405
59,104498
26,82121
47,76339
64,73005
43,83731
48,93522
41,108004
40,85905
52,111103
29,91801
55,96724
59,88891
37,90712
35,102612
50,113306
31,90807
65,102762
55,97478
49,94049
38,106128
50,99400
64,91219
50,84737
42,101797
40,92046
29,104494
58,88814
46,104697
38,96610
62,106323
64,103309
30,94807
33,74551
44,95158
37,88716
58,106976
56,87654
49,112660
53,91623
53,78973
31,101620
55,112073
61,102858
28,102406
51,99217
35,95436
37,96099
52,92282
47,123180
30,116627
41,105727
29,109062
34,90704
27,115828
32,79524
32,99505
49,103304
60,99515
33,81614
33,84409
48,112169
44,113055
41,107236
42,108840
46,68803
33,99108
36,110569
63,100251
35,81190
35,109066
29,90366
30,96487
52,97066
38,97698
40,95982
41,95278
47,96651
60,93207
33,102482
58,99105
29,114181
46,80733
58,90455
27,92232
35,95433
41,106375
33,96252
45,101193
50,77555
34,100803
61,75114
28,94748
53,98541
34,83379
26,97788
28,97870
29,96605
26,71147
52,95795
25,104216
25,103814
40,84754
30,85875
43,104207
58,116489
29,115544
54,86288
53,93253
32,89630
49,88977
57,92829
31,111151
30,72260
57,94094
36,87047
56,95992
54,84707
30,99692
41,103920
52,82506
31,66359
56,81385
30,94010
62,102062
41,109640
58,104180
28,83714
56,74531
64,96851
61,84511
28,108587
35,99825
54,105884
26,96283
26,102532
33,88058
30,109346
48,116585
58,89049
56,102322
50,106457
61,109336
31,100830
35,104817
26,106429
35,108417
26,99558
39,109259
62,93102
51,87462
59,93838
61,88481
35,104518
59,82796
44,88333
33,103246
40,109991
64,87867
34,113586
48,74025
26,86967
48,93051
57,90499
54,104979
54,102959
39,111829
52,91480
58,72376
65,93968
64,85620
63,83404
28,98294
57,107142
38,98538
52,94122
25,83599
65,100458
41,101794
64,110247
60,105610
45,101606
63,105148
36,97463
52,92004
44,84534
57,95584
33,109460
44,99266
57,117434
60,85335
61,88329
31,94487
26,84064
58,73855
48,96552
54,99510
27,102252
61,92333
54,85094
34,120128
32,96236
44,97772
31,87614
50,91655
57,95632
31,84668
59,89108
34,101763
52,110432
42,101481
31,97645
50,113188
60,87100
26,96663
54,117113
56,85423
35,93952
53,101593
56,95885
28,98770
31,108225
37,86925
65,90535
28,109680
56,107650
54,103891
36,96057
46,100570
59,88774
55,94304
53,107131
37,98537
62,86616
58,100935
27,97490
27,111047
40,105954
59,99852
44,94798
50,102963
53,91865
53,126817
31,102474
52,91128
43,92592
32,90846
65,101698
41,84952
31,80288
50,96632
29,94726
61,89268
31,96877
45,90590
39,111576
27,88204
33,83034
63,78232
56,85928
33,108751
38,84908
64,100730
54,109093
51,86067
55,88829
40,107544
32,106789
63,87086
33,102517
29,84835
48,100347
35,90774
60,93534
34,80435
36,103056
30,106579
63,93033
41,102392
41,118417
36,89944
44,83297
53,93274
34,101735
45,93555
39,98791
32,79455
54,78221
43,97746
47,99523
26,102181
64,85800
47,114479
49,92579
48,101940
61,113212
62,74976
33,93065
31,92318
63,95845
44,89503
45,88199
36,116722
44,84987
25,99844
63,84463
49,89915
42,111304
32,98394
31,103929
27,81353
38,128378
31,78545
32,96173
57,82680
39,108729
55,103441
47,87166
58,99578
37,91995
48,92315
30,86080
29,104914
57,93623
62,97651
44,107199
34,109916
31,89626
42,113710
42,94955
41,87243
58,105492
54,93331
46,82759
34,76420
53,82266
39,83642
52,84693
63,81782
49,86298
53,102726
45,115432
32,98164
60,109212
45,82811
47,118092
38,92847
61,101999
30,92018
54,118860
38,103463
53,100498
56,109198
64,94896
56,98667
42,92768
53,77963
53,109643
55,94746
43,90586
32,86462
42,108373
49,67059
51,89264
30,91114
55,89873
50,86486
32,109647
44,91969
27,86366
51,116845
41,97669
31,102223
31,83310
50,95311
53,80031
62,111995
57,99298
61,86408
57,86380
34,64414
30,93137
36,96287
57,96889
58,104751
33,102756
32,100088
64,110349
26,96508
35,94078
49,81753
43,96110
54,88904
61,93270
58,103384
61,97570
32,90175
42,114358
46,104941
61,101158
63,96541
48,99150
64,118499
43,88221
38,97387
35,104651
62,84613
42,103797
41,98286
55,90156
30,106405
60,94812
30,121397
56,92701
51,75448
44,96495
48,99062
27,86919
45,106933
39,90162
25,107335
46,101838
51,80242
51,93296
25,88038
36,97605
50,111631
43,81686
62,103360
45,89125
45,101942
28,104289
36,92724
34,109963
34,98555
47,81341
42,80757
38,89029
25,123432
48,98810
57,116245
43,89258
61,100563
35,91574
49,116584
45,85861
57,93843
26,100120
64,98003
33,111894
43,96122
65,99662
55,94817
40,96146
28,84619
35,95976
47,91043
41,87236
58,104931
46,117498
52,96529
39,80043
45,103207
29,84651
52,99342
50,97767
54,120255
43,101520
47,86981
31,81222
32,82544
41,113841
37,99339
59,115927
45,89483
44,113692
51,80852
64,107011
38,99203
56,104480
48,106881
25,88705
43,105761
65,85577
42,86122
37,98843
64,70878
64,95865
46,97237
61,103244
44,100619
27,94299
27,95476
61,88804
60,113122
28,121168
59,104021
51,90081
39,93983
37,95263
52,120858
30,82605
58,106893
27,87374
32,111800
58,91626
34,93282
48,73114
47,116618
29,85637
64,109748
48,77108
51,94458
31,84262
62,112232
59,116232
32,72629
32,91444
40,116162
42,108548
36,86530
30,112969
58,100097
41,87922
44,99555
48,91413
29,98331
58,82043
63,86183
36,123975
53,101006
63,69631
29,78111
44,78991
25,95189
50,92781
33,92311
52,93247
47,91459
33,101497
39,95879
42,108557
52,105999
55,90039
36,89084
26,92811
34,90677
33,87331
33,104904
33,109177
43,106666
27,90688
45,117144
58,101813
65,94157
54,94215
41,84719
41,74590
29,105740
37,110749
50,103212
55,112051
52,95962
42,116343
40,104702
30,101387
26,85554
33,73022
64,116177
25,72431
63,92971
46,94177
33,89730
63,110333
47,118621
52,84146
33,92302
50,83858
56,83133
38,107653
40,99470
50,85134
41,116532
42,97479
33,73225
55,86808
29,107014
44,91622
48,105597
25,96982
58,109533
54,94700
58,98543
46,78319
53,104873
42,89132
44,105547
63,92376
65,99863
30,99142
64,106907
64,117337
41,89108
31,115603
30,102265
52,90651
46,108147
52,89622
37,95411
53,83077
26,82180
32,107545
28,107325
46,106113
33,96172
36,85146
55,92041
44,82026
60,88722
29,117253
64,105042
27,103525
31,92065
61,102652
37,95602
47,94520
48,102666
56,105479
57,89445
36,109960
47,127421
31,95195
57,91366
64,109511
39,109431
33,116984
25,75618
37,108122
63,94499
38,97823
51,91283
30,97668
45,97660
29,100216
54,85090
45,97988
26,102904
50,89812
32,85996
30,95591
50,88021
54,91884
36,96817
46,121686
61,114475
33,100016
55,99466
46,106879
28,98514
52,89207
33,87357
49,75788
52,86241
39,80135
59,102539
57,80110
44,106274
50,100951
64,96610
60,106921
52,117005
29,92668
51,101247
28,96408
51,108580
59,91156
40,90373
36,102926
33,92830
52,91486
40,106752
52,75608
58,93628
48,100375
42,93498
65,111526
55,103489
28,98394
50,103932
35,78018
35,99388
63,99531
51,83427
41,114268
42,99715
27,92930
64,88209
63,99602
49,100669
54,87811
29,87080
35,86699
28,89467
58,114379
57,110080
61,73215
49,95317
48,94956
33,94657
55,100835
33,80009
28,95599
36,97205
44,82818
55,101356
51,104136
50,94418
57,89720
32,91988
47,105345
43,90030
39,121892
30,90213
61,84909
38,89983
46,104115
59,92883
50,106066
55,90161
61,85153
32,98121
55,87729
31,104998
63,83598
45,89236
36,87481
49,81108
38,102169
53,92548
49,115277
31,93806
45,98280
57,90227
51,85361
45,105204
51,116171
44,102110
43,90440
50,84385
46,97950
33,94674
57,82735
60,102280
46,94921
56,108618
41,89358
38,103931
25,103796
54,84323
51,119719
61,96573
36,102310
56,74489
53,87837
37,82215
35,77952
48,102194
39,94499
39,100211
57,94972
60,113425
55,78556
54,110168
62,89276
56,95217
59,109964
38,105464
35,103553
38,120718
54,118951
37,98838
31,89289
37,111077
36,92310
45,84209
64,96497
26,89542
42,120864
48,97149
54,98427
30,90808
57,111239
61,76974
47,102206
59,108017
53,88542
55,102191
29,86281
37,99289
38,106744
55,82098
61,121288
26,100618
40,89040
62,89831
57,88845
64,91435
56,114128
46,112900
34,94635
29,82297
44,104358
52,87946
45,75364
56,110899
51,113602
49,85656
30,100922
59,98618
34,89072
41,106606
33,93472
51,103009
46,100166
63,95281
27,109373
59,92564
36,110458
28,76633
50,78827
47,105752
53,104916
31,89377
38,105619
49,97408
62,92232
48,86333
38,103112
29,109286
46,96595
26,103910
50,117198
47,82408
39,94045
51,101498
26,90039
32,105967
38,97976
56,100529
41,105042
50,93832
48,90141
38,86251
63,102221
40,101731
57,102276
61,81624
64,87748
46,112354
57,103534
26,91464
52,92208
57,101158
63,70026
63,95827
33,100121
44,91753
47,96756
57,114848
37,95080
29,84760
36,94656
45,109341
58,94498
48,94414
49,102272
34,94084
29,91527
46,99858
54,104921
48,78607
64,88914
48,109285
39,105404
58,95782
52,100608
33,95705
51,102200
63,112857
51,103117
27,91443
62,107077
60,88538
63,99029
60,97043
63,97274
54,104094
35,111713
42,94198
29,98899
31,88146
35,112787
52,112586
55,111200
35,84001
39,93712
60,95189
51,113336
37,90937
50,98676
31,88030
41,95460
61,96247
43,113013
28,87826
31,85452
32,75053
33,108447
27,102878
33,88786
31,100204
45,87912
25,102934
55,88817
46,110738
62,88274
43,81709
39,79597
28,111564
47,90002
49,104681
42,92134
38,123242
47,102198
47,93671
28,100583
36,96853
50,88872
30,77943
41,83056
43,104863
28,103751
42,106831
28,98859
48,108672
29,91088
51,103174
47,89297
31,118461
59,99334
52,112231
60,90843
55,99077
59,98229
62,67257
33,97918
65,87372
31,119579
55,99010
26,86245
64,80708
28,100364
52,86922
37,105791
54,112180
63,120778
46,107905
54,113012
28,109274
61,71752
33,111892
34,100571
25,101245
60,106996
56,99034
43,102724
46,109200
40,88577
39,100596
64,104108
41,105543
26,86247
37,96880
61,88787
47,104178
31,92549
48,83650
61,105421
31,114711
30,98687
61,93761
61,98410
26,101715
63,98025
60,98043
50,107784
36,100852
43,108924
46,98903
54,98655
32,91266
41,105247
46,101676
31,104353
31,92243
44,75447
44,106016
44,91972
52,112889
38,103092
41,75398
54,103241
37,95768
44,99290
34,81505
50,122459
31,104415
34,104532
54,115791
32,86835
60,100913
35,86979
38,87453
43,99968
39,86699
37,100132
34,99285
48,97948
59,82027
46,92597
28,88999
54,92384
49,90538
26,97844
59,96692
30,91613
60,118043
54,105369
44,113490
39,94162
36,97608
33,100996
54,113567
40,93810
38,113076
61,99997
58,116891
50,74879
28,84753
40,109411
39,89171
62,111156
61,88569
65,82064
36,106510
46,117384
28,122357
39,108958
54,79125
58,119859
39,92342
49,106785
39,100528
52,106420
65,111838
37,98087
58,115164
53,103631
37,109172
36,101921
28,94963
61,82439
30,104909
64,107463
49,94179
51,93806
41,86600
26,100284
29,107996
58,99545
57,92061
64,96996
46,95821
62,72966
47,94102
40,111328
48,92407
40,71128
32,114494
48,97947
49,107787
62,69748
55,85029
53,95264
37,84565
65,88316
54,117784
48,106084
39,115995
43,94798
56,114196
50,96488
25,74856
28,93676
49,86664
45,92937
40,87522
38,104098
41,88232
47,100121
38,95091
29,108613
29,122594
56,101073
26,110501
41,79325
25,102187
30,99308
60,71991
40,90282
40,99005
62,116743
57,78377
34,102171
49,98072
58,98358
49,92417
27,90200
38,96996
50,77487
34,94383
47,81725
38,99600
56,83918
50,98071
32,122154
34,89612
55,99686
43,102665
41,113266
48,94210
41,108512
36,93203
30,89490
59,102232
34,129130
31,105727
47,112714
42,105481
61,111523
54,97876
27,112833
47,89475
36,82221
47,92758
56,81704
59,97439
32,95373
56,65914
56,111860
48,100927
52,107212
34,82821
35,93648
26,93000
49,92140
30,91657
58,81453
37,92973
31,106536
59,93112
56,79443
35,109590
57,91951
39,112144
27,100123
35,92969
52,89360
48,113169
57,87314
38,98037
63,73372
40,107830
37,80566
46,82620
39,100858
40,111021
56,87792
46,91424
33,98906
48,89019
53,87581
64,91812
54,113062
29,92220
31,88189
59,84184
57,93860
58,97870
44,86936
37,84958
54,95876
47,111754
42,120316
40,103257
37,109012
53,94544
35,86872
44,110252
62,98053
63,106613
47,114113
36,89994
25,105452
61,97624
58,98178
42,79264
63,92318
33,113093
27,91530
47,95011
31,84497
36,80587
49,96366
48,124064
36,99271
31,101017
26,114335
57,96545
39,94587
34,79230
36,107724
44,80185
35,88520
64,89434
58,78909
40,107886
39,94289
61,96543
63,81413
52,95600
32,79797
45,92793
39,100806
65,79008
49,85094
55,85700
30,99274
56,79747
31,107413
38,104915
27,91708
58,82521
28,93805
32,104629
48,104942
29,109737
62,90768
29,86974
51,89321
44,100382
45,101523
39,83281
48,79898
37,90969
51,107311
59,94421
46,110108
48,99175
50,102801
65,75889
50,103354
54,102865
38,96816
50,99120
59,96146
47,104676
27,86739
51,87181
55,77169
49,100535
33,85145
40,82099
33,87631
57,103505
47,97309
58,99100
49,91805
39,99975
51,112335
40,97306
64,86958
36,105335
64,87170
32,91910
30,76278
43,99901
62,81175
26,78183
55,91931
59,93094
49,84763
36,94177
58,113391
33,86854
29,81037
52,99867
62,103406
40,107036
50,84654
55,96366
38,101643
56,112197
62,84005
60,93744
41,108128
31,110494
50,96980
53,90049
42,96260
61,97057
60,113557
30,80797
40,80308
61,96646
63,109915
41,111316
51,119824
50,110199
32,94397
38,97778
60,102900
36,75108
59,84264
62,93873
50,102825
62,88800
58,109619
35,108601
51,107159
49,103712
57,110622
34,110655
46,107040
33,78873
45,85682
54,95121
25,98718
43,99528
63,105237
65,89945
51,86818
52,99527
39,102940
40,120795
56,103220
63,93153
34,86898
55,107286
30,94346
44,95497
51,100658
31,120516
52,69404
47,84844
40,108221
38,81200
57,75319
51,83888
33,112314
48,80647
30,89873
51,109739
62,100239
25,95467
42,105615
35,103995
43,93189
30,99719
52,93604
63,91711
34,94547
38,83958
60,95193
26,93634
41,100643
27,111222
46,105157
39,85952
27,97543
46,94978
41,110496
54,91371
35,105779
56,106348
62,95392
56,92541
54,109000
59,111777
29,89255
38,79350
27,93561
62,114397
50,83167
63,99365
58,115882
38,116838
63,98154
38,100507
49,106434
30,102369
52,105010
31,97958
55,100561
27,90973
43,86563
29,83835
38,86047
56,104160
39,97895
37,82295
30,101392
51,66616
44,105744
55,95345
27,96797
56,101807
32,87689
36,107967
58,110845
62,86071
56,89954
29,93352
52,111869
33,84001
29,90614
26,104481
31,105920
56,97127
41,88764
55,78813
64,83581
62,90991
46,86590
32,109536
27,85931
61,84891
36,100614
46,112676
28,109434
50,110864
42,106610
61,99343
53,112012
44,98583
63,107339
38,89897
45,108629
32,102869
54,102238
46,79392
36,97156
54,89602
43,106241
41,101172
57,89081
32,90279
63,105120
45,120066
29,76370
26,113922
42,98077
28,74965
54,110425
41,92003
52,122898
43,96786
47,98628
33,94946
39,76769
29,99749
28,75796
29,96472
57,106469
64,100958
34,67327
46,85630
44,100612
27,85910
35,99846
59,111759
35,102491
46,105962
38,95118
37,97253
60,100772
39,92220
28,109858
48,84012
59,100890
53,96832
34,87062
42,110641
29,101429
40,94483
58,101220
43,84124
34,87425
37,87303
52,113512
62,88969
48,109415
38,109906
59,97368
39,90650
56,78728
64,87288
57,105608
41,95089
45,88937
61,100187
48,97236
36,94722
29,93127
48,98163
57,71254
61,115007
42,97611
38,93274
26,86566
34,100356
32,106058
50,111965
60,96780
64,86936
48,91263
42,98210
28,100597
50,83865
37,103759
52,71059
32,100002
57,94644
42,109005
25,104917
44,102230
63,95861
47,91917
38,106346
47,108591
53,78942
33,98180
39,90767
53,97794
44,90167
30,74998
51,87300
36,77566
60,97166
49,85085
30,85836
56,115597
54,95763
43,94732
36,118995
63,109455
53,99923
46,87022
26,86862
62,102179
34,79885
28,82541
55,81257
50,91627
51,109114
32,72244
30,98413
58,101451
65,105367
50,101883
57,89226
56,87267
56,96493
29,96036
26,109476
26,91070
27,102443
43,106508
36,106626
64,93067
31,91898
57,106493
48,88787
50,112844
38,93643
42,103410
31,104589
53,92891
56,104670
50,114688
41,89212
27,96167
45,113628
34,96471
34,103583
39,78497
29,92423
48,111043
40,88510
62,115506
62,96781
34,102755
64,101073
35,100770
33,116779
62,110977
53,113579
46,107957
64,90508
42,110342
51,109264
48,113288
56,90013
26,101660
47,93816
64,94700
45,96952
30,94735
29,110402
39,82111
47,88802
55,97825
54,96709
47,105425
62,91508
31,89787
45,89294
56,88158
45,95805
41,90294
53,91938
63,84723
32,93838
56,93485
56,104292
60,106391
59,90781
31,100881
37,87725
58,108168
55,106642
42,76700
62,96758
25,100707
64,89316
55,94745
36,97735
40,95148
36,111286
30,106202
55,97184
58,106402
62,100072
47,100684
56,95223
41,103261
37,84227
40,95181
54,94968
49,106487
54,88221
26,100294
51,93584
42,96148
43,113998
57,105111
59,97248
44,82244
26,89110
27,81511
30,89613
37,92272
59,100297
29,94010
32,100875
54,108962
57,86447
31,100868
57,106758
38,82175
58,111713
40,91441
28,98882
60,109979
33,83301
60,102746
52,84422
60,85620
34,110267
35,75593
52,97105
52,94496
32,105840
54,100773
47,77039
38,114111
55,95755
38,84324
52,103523
58,113030
56,113181
38,85123
34,100824
45,85416
33,88690
62,87214
38,93060
47,95508
60,84808
43,81853
30,96447
58,108339
31,78952
31,121659
49,106068
56,84829
47,127676
52,116287
60,92080
61,96805
52,100688
25,82323
43,96229
47,99121
51,86944
25,99782
32,107522
61,107326
51,94377
27,90654
33,97605
37,88121
44,101159
44,92440
38,101080
52,126538
65,100492
43,90896
54,113198
36,92353
42,102449
53,94959
55,103995
50,92774
41,88850
50,92912
55,121054
29,90601
64,98603
26,77561
63,106857
33,117028
27,98749
27,113524
46,97439
65,90133
36,96839
26,92622
62,96583
54,88695
45,88020
43,78055
42,105592
46,94033
34,100448
51,99283
36,88622
55,89287
53,82459
59,112881
50,106657
27,87027
34,91426
52,112954
59,101081
52,96469
32,93186
28,79668
34,111033
31,102403
46,91390
56,95516
28,118057
58,108302
50,109011
28,81921
47,102129
54,98056
38,95623
44,81949
51,104581
54,98031
62,95905
50,93759
53,94940
27,104503
36,101576
49,83433
50,115118
59,112965
46,112472
33,94580
42,90514
30,100867
61,125106
62,83197
48,67813
63,105887
33,90266
29,90847
40,93089
38,91745
56,80687
48,94536
64,111525
32,80631
51,97760
34,112744
48,87264
25,98526
27,101398
61,82024
43,88007
42,93725
53,98051
31,100195
44,98045
26,107608
28,83531
37,89606
25,91313
63,88613
38,87061
59,79347
31,83946
49,96988
45,91790
28,92741
34,105578
35,100829
33,103515
59,90027
44,101261
60,79901
28,82939
28,101161
38,85712
55,91127
41,105790
56,91571
44,114253
40,111143
35,100319
37,98107
39,92211
46,102172
53,109679
63,86739
46,85804
45,114637
65,102370
32,92959
49,100484
31,97539
50,97692
62,87212
44,110697
59,104116
56,97942
25,109552
49,95403
59,87777
44,95488
62,100058
53,98606
26,98262
53,111254
39,111679
26,82417
42,98148
61,87649
28,97822
37,107565
41,98546
57,102755
32,113132
59,89797
58,104778
34,83939
58,101491
61,104008
26,123364
45,83634
60,101884
52,94087
54,79540
28,84130
54,80498
56,112014
50,102576
50,85431
56,93433
60,102579
62,90878
53,88797
61,108245
26,107995
64,91354
44,92137
35,89230
34,98297
32,81509
41,82826
51,101963
63,101230
42,97665
25,84649
55,104279
28,118877
63,66807
61,104963
44,109689
57,93063
50,89089
41,93294
65,109378
56,115121
47,109620
30,89879
43,91668
27,78290
28,98172
42,88463
58,107452
44,106188
27,98813
37,93488
25,100583
56,94069
39,78367
53,104379
32,74239
58,96442
31,94282
35,96342
38,122251
34,88452
64,97375
34,97337
45,108465
49,117811
48,112603
49,102831
61,95131
49,102762
36,100260
51,88875
58,97687
47,88816
29,91536
58,85514
36,119786
41,91707
33,84867
59,72021
61,97318
48,111803
62,101930
30,98116
31,99436
51,97478
54,120218
36,104191
44,83736
33,110933
48,108293
25,97826
50,94189
26,80446
31,95507
45,85517
50,93900
65,98972
45,94723
38,81625
48,92489
49,81692
64,101591
25,100350
61,91344
56,108119
42,85401
47,98131
29,92974
26,105598
50,93636
60,104389
63,93368
52,109734
56,93204
50,87323
63,99616
44,82945
45,87159
57,95261
37,92133
54,95299
38,97005
58,94703
63,98999
63,102343
37,115660
35,87097
62,104701
55,96623
40,101543
35,107413
56,110758
49,100924
47,77772
30,77897
48,110382
45,95772
46,97314
49,113794
39,97574
38,114678
40,74330
37,102548
62,100041
49,93637
57,101162
29,73569
31,102234
45,88701
26,102364
63,98440
58,89760
37,106045
27,106309
42,93196
52,66526
36,101275
60,106865
59,100220
26,108372
54,103323
47,97797
29,93442
62,88626
47,106138
38,101851
64,102451
52,103558
32,100652
56,90744
64,106573
36,89497
45,82696
63,107840
58,110000
60,83801
28,96303
58,100778
57,85893
31,107755
46,121045
64,104346
30,86329
29,112081
58,88512
63,116056
34,97441
61,109212
37,88853
